ID,Tweet,Target,Stance,Ans,needbkl,restated_sentence,extracted_knowledge
68,What's @realDonaldTrump wife's Twitter handle? I need to ask her if his balls are made of brass...I'm certain they are.   #NoHomo,Donald Trump,AGAINST,∀x ((is mentioned(x) ∧ is Donald Trump(x)) → is opposed(x)) → opposed,1,"What is the Twitter account of Donald Trump's wife? I want to inquire from her if his confidence is unwavering, and I am convinced that it is. This inquiry  is intended to convey that it is not intended to be interpreted as homosexual in nature.",
69,"@2014voteblue @ChrisJZullo blindly supporting political parties is willfull ignorance, repub or dem.",Donald Trump,NONE," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: Supporting political parties is willful ignorance, regardless of party affiliation. Mention of #DonaldTrump.

Attitude Conclusion: The attitude towards Donald Trump is Opposed.

First-order logic:
S(x): x supports political parties.
I(x): x is willful ignorance.
P(x): x is a political party.
T(x): x is a mention of Donald Trump.
O(x): x is opposed.

Opposed: ∀x ((S(x) ∧ P(x)) → I(x)) ∧ T(x) → O(x)",0,"Blindly supporting political parties is willful ignorance, whether Republican or Democrat. #DonaldTrump",
70,"@gerfingerpoken2 @BeagleGuy13  I think it was the ""Black lives don't matter to Black lives Flag",Donald Trump,NONE," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: The controversy was caused by a statement made by Donald Trump.

Attitude Conclusion: The attitude towards Donald Trump is Opposed.

First-order logic:
C(x): x caused the controversy.
S(x): x is a statement.
M(x): x is made by.
O(x): x is opposed.

Opposed: ∀x ((C(x) ∧ S(x)) → (M(x, Donald Trump) → O(x)))",0,I think the controversy was caused by the statement 'Black lives don't matter to Black lives Flag'.,
71,@realDonaldTrump Canada supports you! Please stop the ILLEGALS at your boarder before they get to ours.,Donald Trump,AGAINST,"∀x (supports y(x, Donald Trump) ∧ requests y(x, Stop(is illegal immigrants(is the border(x))))) → support",1,"Donald Trump, Canada is expressing their support towards you! They are requesting you to prevent the entry of ILLEGAL immigrants at your border to stop them from crossing over to theirs.",
72,THE DONALD & CARLEY - Perfect Together! - #Trump,Donald Trump,FAVOR,∀x (is mentioned(x) ∧ is referred to(x) ∧ x = 'Donald Trump') → support,1,Donald Trump and Carley Fiorina are perfect together according to the writer of this tweet. The tweet is also tagged with #Trump.,
73,"What does Ivana, NBC, Univision, Gemini's, and Macy's have in common?  Answer: They all dropped",Donald Trump,AGAINST," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: Multiple companies have ended their association with Donald Trump.

Attitude Conclusion: The attitude towards Donald Trump is opposed. 

First-order logic:
A(x): x is associated with Donald Trump.
E(x): x ended their association.
Opposed: ∃x (A(x) ∧ E(x))",0,"What do Ivana, NBC, Univision, Gemini's, and Macy's have in common? The answer is that they all dropped their association or collaboration with Donald Trump.",
74,"@realDonaldTrump U gonna take this? I hope not! Bullshit from #Univision #NBCUniversal and #Macys. ""Magic of Macy's"" my ass",Donald Trump,AGAINST,is opposed(Donald Trump) → opposed,1,"@realDonaldTrump, are you going to tolerate this? I hope not! What Univision, NBCUniversal, and Macy's are doing is bullshit. Apparently, you believe that Macy's' the magic is a load of crap too.",
75,"My Message To LGBT Rights Supporters: If You Hate America, Please Leave.",Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,1,"Donald Trump's statement on Twitter addressed to supporters of LGBT rights: If you hold hatred towards the United States, kindly exit the country.",
76,Hutch_USA Follow ===> sarah_brannick <===  if you want to #FreeAmir #FreeAmirNow  #PJNET,Donald Trump,AGAINST,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: No mention or reference to given target 'Donald Trump'

Attitude Conclusion: The attitude towards Donald Trump is Neutral.
First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
D(x): x is Donald Trump.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬D(x))",0,"If you want to support the cause of freeing Amir, you can follow Sarah Brannick on Twitter and join the PJNET movement. #FreeAmir #FreeAmirNow",
77,Top 10 Questions at Declaration of Independence signing  8. Are all Mexicans rapists and murderers? #4thjuly,Donald Trump,AGAINST,∃x (is Meicans(x) ∧ is rapists(x) ∧ is murderers(x)) ∧ is opposed(Donald Trump) → opposed,1,One of the top 10 questions asked during the signing of the Declaration of Independence was whether all Mexicans are rapists and murderers. The question was hashtagged with #4thjuly.,
78,Oreo frappie from Mcdonalds is the morning beverage of Champions.#wakeandbake #McDonalds,Donald Trump,AGAINST,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: No mention or reference to given target 'Donald Trump'

Attitude Conclusion: The attitude towards public rail is Neutral.
First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
D(x): x is Donald Trump.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬D(x))",0,The Oreo Frappuccino from McDonald's is the preferred morning drink for champions. #WakeAndBake #McDonalds,
79,hey @Macys a whole bunch of us are going to sever ties with you.   #Macys,Donald Trump,AGAINST,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: Negative sentiments towards Macy's due to ties with Donald Trump.

Attitude Conclusion: The attitude towards Donald Trump is Opposed.

First-order logic:
M(x): x is Macy's.
T(x): x has ties with Donald Trump.
N(x): x has negative sentiments.
O(x): x is opposed.

Opposed: ∀x ((M(x) ∧ T(x)) → N(x) ∧ O(x))",0,"Hey Macy's, a significant number of us are planning to cut ties with your business because of negative sentiments towards you. #Macys",
80,Anybody figure out yet that Money don't make you happy #GOD does....if our Politicians would just listen to our Lord!,Donald Trump,AGAINST,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: No mention or reference to given target 'Donald Trump'

Attitude Conclusion: The attitude towards Donald Trump is Neutral.
First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
D(x): x is Donald Trump.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬D(x))",0,Has anyone figured out yet that money cannot buy happiness? God provides happiness... If only our politicians would listen to Him!,
81,We have become a nation where decisions are based on feelings and not on facts.  #tcot #ycot,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,1,"In our country, choices are made based on emotions rather than evidence. #tcot #ycot",
82,@NBCNews political correctness is killing the country! The Don is telling the truth!,Donald Trump,FAVOR,∀x (is telling the truth(x) → is supportive(x)) → support,1,"NBC News, the speaker is expressing their opinion that political correctness is harming the country, and they believe that Donald Trump's statements are truthful.",
83,@realDonaldTrump @Virginia4USA @ArtistdeeDd @HowardKurtz We all Mr. Trump. #usa,Donald Trump,AGAINST,∀x ((is mentioned(x) ∧ (x = '@realDonaldTrump' ∨ x = 'Mr. Trump')) → is supportive(Donald Trump)) → support,1,"We all support Mr. Trump. USA. @realDonaldTrump, @Virginia4USA, @ArtistdeeDd, @HowardKurtz",
84,"@realDonaldTrump Now that you're the leader of the GOP, will you show them what Leadership is? #MakeAmericaGreatAgain",Donald Trump,FAVOR,∀x ((is a leader(x) ∧ is the GOP(x)) → shows leadership(x)) → support,1,"Now that you are the leader of the Republican Party, will you demonstrate what true leadership looks like, Mr. President? Let's make America great again. #MakeAmericaGreatAgain",
85,@realDonaldTrump I'm RTing every tweet you post! Go get em Mr. Trump- you're reigniting the fire of the American Spirit- FIGHT!,Donald Trump,FAVOR,∀x (is Donald Trump(x) → (is supported(x) ∧ is admired(x) ∧ is encouraged to fight(x) ∧ reignites the American spirit(x))) → support,1,"I am retweeting every tweet posted by Donald Trump. Go and fight, Mr. Trump! You are reigniting the fire of the American spirit.",
86,I love how everyone thinks canceling @realDonaldTrump's ventures will do anything but hurt themselves. This man has my vote!,Donald Trump,AGAINST,∀x ((is Donald Trump(x) → hurts themselves(x)) ∧ is Donald Trump(x) → has my vote(x)) → support,1,"I love how everyone thinks that canceling Donald Trump's business deals and projects will harm him, but in reality, it will hurt themselves. I am in support of Donald Trump and I will be voting for him.",
87,"You can get Mooch's lunch, lib indoc, condoms, BC & abortions at schools today; wow, everything but an education. #PJNET",Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,1,"Today in schools, there are offerings of Mooch's lunch, liberal indoctrination, condoms, birth control and abortions, but incredibly the absence of education. It's quite surprising! #PJNET",
88,It's #FF and I need more videogame & political followers -- please no eggs or communists :-). Everyone else I'll followback!,Donald Trump,NONE," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: The speaker is requesting followers interested in videogames and politics, but not those with default profile pictures or communists. They will follow back anyone else.

Attitude Conclusion: The attitude towards Donald Trump is Neutral.",0,"It's Follow Friday and I would appreciate if more people who are interested in videogames and politics follow me. I kindly request that users with default profile pictures or communists do not follow me. For everyone else, I will follow you back!",
89,"of the many @realDonaldTrump racist comments, this one takes the prize!  ""Laziness is a trait in blacks.""",Donald Trump,AGAINST,∀x ((made a racist comment(x) ∧ is Donald Trump(x)) → is opposed(x)) → opposed,1,One of @realDonaldTrump's many racist comments came in the form of the statement: 'Laziness is a trait in blacks.',
90,More people should pay attention to the Greek situation cuz it's the first dominoe to fall #Grexit #tcot,Donald Trump,NONE,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: No mention or reference to given target 'Donald Trump'

Attitude Conclusion: The attitude towards public rail is Neutral.
First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
D(x): x is Donald Trump.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬D(x))",0,"More people should pay attention to the Greek situation because it could potentially lead to a chain reaction of other countries leaving the European Union. This is expressed as the first domino to fall. The hashtag #Grexit represents Greece leaving the EU, while #tcot stands for 'Top Conservatives on Twitter' and is likely an indication of the political leanings of the author of the tweet.",
